word|entry_id|source
電撃|1443200|jmdict-eng-common
でんげん|1443220|jmdict-eng-common
電源|1443220|jmdict-eng-common
でんこう|1443260|jmdict-eng-common
電光|1443260|jmdict-eng-common
でんし|1443320|jmdict-eng-common
電子|1443320|jmdict-eng-common
でんしメール|1443350|jmdict-eng-common
電子メイル|1443350|jmdict-eng-common
電子メール|1443350|jmdict-eng-common
でんじしゃく|1443520|jmdict-eng-common
電磁石|1443520|jmdict-eng-common
でんしゃ|1443530|jmdict-eng-common
電車|1443530|jmdict-eng-common
でんしん|1443560|jmdict-eng-common
電信|1443560|jmdict-eng-common
でんせん|1443570|jmdict-eng-common
電線|1443570|jmdict-eng-common
でんたく|1443600|jmdict-eng-common
電卓|1443600|jmdict-eng-common
でんち|1443620|jmdict-eng-common
電池|1443620|jmdict-eng-common
でんちゅう|1443630|jmdict-eng-common
電柱|1443630|jmdict-eng-common
でんつうだい|1443640|jmdict-eng-common
電通大|1443640|jmdict-eng-common
でんてつ|1443650|jmdict-eng-common
電鉄|1443650|jmdict-eng-common
でんとう|1443660|jmdict-eng-common
電灯|1443660|jmdict-eng-common
電燈|1443660|jmdict-eng-common
でんどう|1443670|jmdict-eng-common
電動|1443670|jmdict-eng-common
でんぱ|1443720|jmdict-eng-common
デムパ|1443720|jmdict-eng-common
デンパ|1443720|jmdict-eng-common
電波|1443720|jmdict-eng-common
でんぽう|1443760|jmdict-eng-common
電報|1443760|jmdict-eng-common
でんりゅう|1443790|jmdict-eng-common
電流|1443790|jmdict-eng-common
でんりょく|1443810|jmdict-eng-common
電力|1443810|jmdict-eng-common
でんわ|1443840|jmdict-eng-common
電話|1443840|jmdict-eng-common
でんわき|1443870|jmdict-eng-common
電話器|1443870|jmdict-eng-common
電話機|1443870|jmdict-eng-common
でんわちょう|1443920|jmdict-eng-common
電話帳|1443920|jmdict-eng-common
でんわばんごう|1443940|jmdict-eng-common
電話番号|1443940|jmdict-eng-common
う|1443970|jmdict-eng-common
うさぎ|1443970|jmdict-eng-common
ウサギ|1443970|jmdict-eng-common
兎|1443970|jmdict-eng-common
兔|1443970|jmdict-eng-common
菟|1443970|jmdict-eng-common
兔|1443970|jmdict-eng-common
とにかく|1443990|jmdict-eng-common
兎に角|1443990|jmdict-eng-common
左右|1443990|jmdict-eng-common
ともかく|1444010|jmdict-eng-common
兎も角|1444010|jmdict-eng-common
ともあれ|1444030|jmdict-eng-common
とも有れ|1444030|jmdict-eng-common
兎もあれ|1444030|jmdict-eng-common
兎も有れ|1444030|jmdict-eng-common
とかく|1444050|jmdict-eng-common
兎角|1444050|jmdict-eng-common
左右|1444050|jmdict-eng-common
はきけ|1444120|jmdict-eng-common
はきげ|1444120|jmdict-eng-common
吐きけ|1444120|jmdict-eng-common
吐き気|1444120|jmdict-eng-common
吐気|1444120|jmdict-eng-common
嘔き気|1444120|jmdict-eng-common
はきだす|1444140|jmdict-eng-common
はき出す|1444140|jmdict-eng-common
ほきだす|1444140|jmdict-eng-common
ほき出す|1444140|jmdict-eng-common
吐きだす|1444140|jmdict-eng-common
吐き出す|1444140|jmdict-eng-common
吐出す|1444140|jmdict-eng-common
つく|1444150|jmdict-eng-common
吐く|1444150|jmdict-eng-common
とろ|1444190|jmdict-eng-common
吐露|1444190|jmdict-eng-common
ぬりかえる|1444230|jmdict-eng-common
塗りかえる|1444230|jmdict-eng-common
塗り変える|1444230|jmdict-eng-common
塗り替える|1444230|jmdict-eng-common
塗替える|1444230|jmdict-eng-common
ぬる|1444270|jmdict-eng-common
塗る|1444270|jmdict-eng-common
とそう|1444290|jmdict-eng-common
塗装|1444290|jmdict-eng-common
とふ|1444320|jmdict-eng-common
塗布|1444320|jmdict-eng-common
とりょう|1444340|jmdict-eng-common
塗料|1444340|jmdict-eng-common
ねたむ|1444380|jmdict-eng-common
妬む|1444380|jmdict-eng-common
嫉む|1444380|jmdict-eng-common
とほ|1444510|jmdict-eng-common
徒歩|1444510|jmdict-eng-common
とろう|1444520|jmdict-eng-common
徒労|1444520|jmdict-eng-common
と|1444530|jmdict-eng-common
斗|1444530|jmdict-eng-common
ずさん|1444550|jmdict-eng-common
ずざん|1444550|jmdict-eng-common
杜撰|1444550|jmdict-eng-common
わたしぶね|1444600|jmdict-eng-common
渡し舟|1444600|jmdict-eng-common
渡し船|1444600|jmdict-eng-common
わたす|1444610|jmdict-eng-common
渡す|1444610|jmdict-eng-common
わたり|1444620|jmdict-eng-common
ワタリ|1444620|jmdict-eng-common
渡り|1444620|jmdict-eng-common
わたりどり|1444650|jmdict-eng-common
渡り鳥|1444650|jmdict-eng-common
わたる|1444680|jmdict-eng-common
亘る|1444680|jmdict-eng-common
亙る|1444680|jmdict-eng-common
弥る|1444680|jmdict-eng-common
渉る|1444680|jmdict-eng-common
渡る|1444680|jmdict-eng-common
とこう|1444700|jmdict-eng-common
渡航|1444700|jmdict-eng-common
とらい|1444730|jmdict-eng-common
渡来|1444730|jmdict-eng-common
とうき|1444750|jmdict-eng-common
登記|1444750|jmdict-eng-common
とうこう|1444760|jmdict-eng-common
登校|1444760|jmdict-eng-common
とざん|1444780|jmdict-eng-common
登山|1444780|jmdict-eng-common
とうじょう|1444800|jmdict-eng-common
登場|1444800|jmdict-eng-common
とうろく|1444810|jmdict-eng-common
登錄|1444810|jmdict-eng-common
登録|1444810|jmdict-eng-common
とうろくしょうひょう|1444820|jmdict-eng-common
登録商標|1444820|jmdict-eng-common
かける|1444840|jmdict-eng-common
賭ける|1444840|jmdict-eng-common
とじょう|1444870|jmdict-eng-common
途上|1444870|jmdict-eng-common
とじょうこく|1444880|jmdict-eng-common
途上国|1444880|jmdict-eng-common
とだえる|1444900|jmdict-eng-common
杜絶える|1444900|jmdict-eng-common
跡絶える|1444900|jmdict-eng-common
途絶える|1444900|jmdict-eng-common
とたんに|1444910|jmdict-eng-common
途端に|1444910|jmdict-eng-common
とほう|1444930|jmdict-eng-common
途方|1444930|jmdict-eng-common
みやこ|1444950|jmdict-eng-common
京|1444950|jmdict-eng-common
都|1444950|jmdict-eng-common
とかい|1444970|jmdict-eng-common
都会|1444970|jmdict-eng-common
つごう|1444980|jmdict-eng-common
都合|1444980|jmdict-eng-common
とし|1444990|jmdict-eng-common
都市|1444990|jmdict-eng-common
としん|1445000|jmdict-eng-common
都心|1445000|jmdict-eng-common
とちょう|1445010|jmdict-eng-common
都庁|1445010|jmdict-eng-common
つど|1445020|jmdict-eng-common
都度|1445020|jmdict-eng-common
とどうふけん|1445030|jmdict-eng-common
都道府県|1445030|jmdict-eng-common
とない|1445040|jmdict-eng-common
都内|1445040|jmdict-eng-common
とみん|1445060|jmdict-eng-common
都民|1445060|jmdict-eng-common
とりつ|1445090|jmdict-eng-common
都立|1445090|jmdict-eng-common
つとめて|1445110|jmdict-eng-common
力めて|1445110|jmdict-eng-common
努めて|1445110|jmdict-eng-common
勉めて|1445110|jmdict-eng-common
どりょく|1445130|jmdict-eng-common
努力|1445130|jmdict-eng-common
たび|1445150|jmdict-eng-common
たんび|1445150|jmdict-eng-common
度|1445150|jmdict-eng-common
ど|1445160|jmdict-eng-common
度|1445160|jmdict-eng-common
どきょう|1445190|jmdict-eng-common
度胸|1445190|jmdict-eng-common
どあい|1445200|jmdict-eng-common
度合|1445200|jmdict-eng-common
度合い|1445200|jmdict-eng-common
たびかず|1445210|jmdict-eng-common
どすう|1445210|jmdict-eng-common
度数|1445210|jmdict-eng-common
つし|1445270|jmdict-eng-common
つち|1445270|jmdict-eng-common
土|1445270|jmdict-eng-common
地|1445270|jmdict-eng-common
どま|1445300|jmdict-eng-common
土間|1445300|jmdict-eng-common
かわらけ|1445310|jmdict-eng-common
どき|1445310|jmdict-eng-common
土器|1445310|jmdict-eng-common
どけんや|1445320|jmdict-eng-common
土建屋|1445320|jmdict-eng-common
どしゃぶり|1445340|jmdict-eng-common
どしゃ降り|1445340|jmdict-eng-common
ドシャ降り|1445340|jmdict-eng-common
土砂降り|1445340|jmdict-eng-common
みやげ|1445360|jmdict-eng-common
土産|1445360|jmdict-eng-common
どて|1445370|jmdict-eng-common
土手|1445370|jmdict-eng-common
どじょう|1445380|jmdict-eng-common
土壌|1445380|jmdict-eng-common
どじん|1445390|jmdict-eng-common
土人|1445390|jmdict-eng-common
どせい|1445400|jmdict-eng-common
土星|1445400|jmdict-eng-common
どせき|1445410|jmdict-eng-common
土石|1445410|jmdict-eng-common
どそく|1445430|jmdict-eng-common
土足|1445430|jmdict-eng-common
どだい|1445450|jmdict-eng-common
土台|1445450|jmdict-eng-common
どたんば|1445460|jmdict-eng-common
どたん場|1445460|jmdict-eng-common
土壇場|1445460|jmdict-eng-common
とち|1445470|jmdict-eng-common
どおじ|1445470|jmdict-eng-common
どじ|1445470|jmdict-eng-common
どち|1445470|jmdict-eng-common
土地|1445470|jmdict-eng-common
とちがら|1445490|jmdict-eng-common
土地柄|1445490|jmdict-eng-common
どひょう|1445550|jmdict-eng-common
土俵|1445550|jmdict-eng-common
どべい|1445560|jmdict-eng-common
土塀|1445560|jmdict-eng-common
どぼく|1445570|jmdict-eng-common
土木|1445570|jmdict-eng-common
どよう|1445580|jmdict-eng-common
土曜|1445580|jmdict-eng-common
どようび|1445590|jmdict-eng-common
土曜日|1445590|jmdict-eng-common
やつ|1445640|jmdict-eng-common
ヤツ|1445640|jmdict-eng-common
奴|1445640|jmdict-eng-common
どれい|1445650|jmdict-eng-common
奴隷|1445650|jmdict-eng-common
いかり|1445670|jmdict-eng-common
怒り|1445670|jmdict-eng-common
おこる|1445690|jmdict-eng-common
怒る|1445690|jmdict-eng-common
どき|1445700|jmdict-eng-common
怒気|1445700|jmdict-eng-common
どごう|1445710|jmdict-eng-common
怒号|1445710|jmdict-eng-common
どなる|1445740|jmdict-eng-common
呶鳴る|1445740|jmdict-eng-common
怒鳴る|1445740|jmdict-eng-common
さかしま|1445760|jmdict-eng-common
倒|1445760|jmdict-eng-common
逆しま|1445760|jmdict-eng-common
たおす|1445770|jmdict-eng-common
仆す|1445770|jmdict-eng-common
倒す|1445770|jmdict-eng-common
斃す|1445770|jmdict-eng-common
殪す|1445770|jmdict-eng-common
たおれ|1445780|jmdict-eng-common
倒れ|1445780|jmdict-eng-common
たおれる|1445790|jmdict-eng-common
仆れる|1445790|jmdict-eng-common
倒れる|1445790|jmdict-eng-common
斃れる|1445790|jmdict-eng-common
殪れる|1445790|jmdict-eng-common
とうかく|1445840|jmdict-eng-common
倒閣|1445840|jmdict-eng-common
とうさく|1445880|jmdict-eng-common
倒錯|1445880|jmdict-eng-common
とうさん|1445890|jmdict-eng-common
倒産|1445890|jmdict-eng-common
とうち|1445930|jmdict-eng-common
倒置|1445930|jmdict-eng-common
とう|1445980|jmdict-eng-common
党|1445980|jmdict-eng-common
とういん|1445990|jmdict-eng-common
党員|1445990|jmdict-eng-common
とうしゅ|1446000|jmdict-eng-common
党首|1446000|jmdict-eng-common
とうない|1446020|jmdict-eng-common
党内|1446020|jmdict-eng-common
とうは|1446030|jmdict-eng-common
党派|1446030|jmdict-eng-common
とうり|1446050|jmdict-eng-common
党利|1446050|jmdict-eng-common
ふゆ|1446070|jmdict-eng-common
冬|1446070|jmdict-eng-common
とうき|1446080|jmdict-eng-common
冬季|1446080|jmdict-eng-common
ふゆやすみ|1446090|jmdict-eng-common
冬休み|1446090|jmdict-eng-common
とうじ|1446130|jmdict-eng-common
冬至|1446130|jmdict-eng-common
ふゆもの|1446140|jmdict-eng-common
冬もの|1446140|jmdict-eng-common
冬物|1446140|jmdict-eng-common
とうみん|1446150|jmdict-eng-common
冬眠|1446150|jmdict-eng-common
こごえる|1446180|jmdict-eng-common
凍える|1446180|jmdict-eng-common
とうけつ|1446300|jmdict-eng-common
凍結|1446300|jmdict-eng-common
とうし|1446340|jmdict-eng-common
凍死|1446340|jmdict-eng-common
かたな|1446420|jmdict-eng-common
とう|1446420|jmdict-eng-common
刀|1446420|jmdict-eng-common
とうけん|1446490|jmdict-eng-common
刀剣|1446490|jmdict-eng-common
とう|1446640|jmdict-eng-common
唐|1446640|jmdict-eng-common
とうがらし|1446680|jmdict-eng-common
とんがらし|1446680|jmdict-eng-common
トウガラシ|1446680|jmdict-eng-common
唐芥子|1446680|jmdict-eng-common
唐辛子|1446680|jmdict-eng-common
蕃椒|1446680|jmdict-eng-common
とうとつ|1446710|jmdict-eng-common
唐突|1446710|jmdict-eng-common
とう|1446740|jmdict-eng-common
塔|1446740|jmdict-eng-common
しま|1446760|jmdict-eng-common
シマ|1446760|jmdict-eng-common
島|1446760|jmdict-eng-common
嶋|1446760|jmdict-eng-common
しまね|1446810|jmdict-eng-common
島根|1446810|jmdict-eng-common
とうない|1446920|jmdict-eng-common
島内|1446920|jmdict-eng-common
いたむ|1446980|jmdict-eng-common
悼む|1446980|jmdict-eng-common
なげる|1447000|jmdict-eng-common
投げる|1447000|jmdict-eng-common
なげこむ|1447020|jmdict-eng-common
投げこむ|1447020|jmdict-eng-common
投げ込む|1447020|jmdict-eng-common
なげだす|1447040|jmdict-eng-common
投げ出す|1447040|jmdict-eng-common
とうじる|1447100|jmdict-eng-common
投じる|1447100|jmdict-eng-common
とうえい|1447110|jmdict-eng-common
投影|1447110|jmdict-eng-common
とうき|1447120|jmdict-eng-common
投機|1447120|jmdict-eng-common
とうきゅう|1447140|jmdict-eng-common
投球|1447140|jmdict-eng-common
とうこう|1447180|jmdict-eng-common
投稿|1447180|jmdict-eng-common
とうこう|1447200|jmdict-eng-common
投降|1447200|jmdict-eng-common
とうし|1447230|jmdict-eng-common
投資|1447230|jmdict-eng-common
とうしゅ|1447260|jmdict-eng-common
投手|1447260|jmdict-eng-common
とうしょ|1447270|jmdict-eng-common
投書|1447270|jmdict-eng-common
とうせき|1447290|jmdict-eng-common
投石|1447290|jmdict-eng-common
とうにゅう|1447300|jmdict-eng-common
投入|1447300|jmdict-eng-common
とうかん|1447310|jmdict-eng-common
投かん|1447310|jmdict-eng-common
投函|1447310|jmdict-eng-common
とうひょう|1447320|jmdict-eng-common
投票|1447320|jmdict-eng-common
とうやく|1447370|jmdict-eng-common
投薬|1447370|jmdict-eng-common
とうさい|1447390|jmdict-eng-common
搭載|1447390|jmdict-eng-common
とうじょう|1447400|jmdict-eng-common
搭乗|1447400|jmdict-eng-common
搭乘|1447400|jmdict-eng-common
ひがし|1447440|jmdict-eng-common
ひむかし|1447440|jmdict-eng-common
ひんがし|1447440|jmdict-eng-common
東|1447440|jmdict-eng-common
とうおう|1447560|jmdict-eng-common
東欧|1447560|jmdict-eng-common
とうかい|1447590|jmdict-eng-common
東海|1447590|jmdict-eng-common
とうぐう|1447670|jmdict-eng-common
春宮|1447670|jmdict-eng-common
東宮|1447670|jmdict-eng-common
とうきょう|1447690|jmdict-eng-common
とうけい|1447690|jmdict-eng-common
東京|1447690|jmdict-eng-common
東亰|1447690|jmdict-eng-common
とうけい|1447780|jmdict-eng-common
東経|1447780|jmdict-eng-common
ひがしぐち|1447790|jmdict-eng-common
東口|1447790|jmdict-eng-common
とうざい|1447910|jmdict-eng-common
ひがしにし|1447910|jmdict-eng-common
東西|1447910|jmdict-eng-common
とうと|1448010|jmdict-eng-common
東都|1448010|jmdict-eng-common
とうなん|1448030|jmdict-eng-common
ひがしみなみ|1448030|jmdict-eng-common
東南|1448030|jmdict-eng-common
とうぶ|1448100|jmdict-eng-common
東部|1448100|jmdict-eng-common
とうほう|1448120|jmdict-eng-common
ひがしかた|1448120|jmdict-eng-common
ひがしがた|1448120|jmdict-eng-common
東方|1448120|jmdict-eng-common
とうほう|1448150|jmdict-eng-common
東邦|1448150|jmdict-eng-common
とうほく|1448160|jmdict-eng-common
ひがしきた|1448160|jmdict-eng-common
東北|1448160|jmdict-eng-common
とうよう|1448230|jmdict-eng-common
東洋|1448230|jmdict-eng-common
もも|1448290|jmdict-eng-common
モモ|1448290|jmdict-eng-common
桃|1448290|jmdict-eng-common
ももいろ|1448330|jmdict-eng-common
もも色|1448330|jmdict-eng-common
桃色|1448330|jmdict-eng-common
むね|1448350|jmdict-eng-common
棟|1448350|jmdict-eng-common
ぬすみ|1448400|jmdict-eng-common
盗み|1448400|jmdict-eng-common
ぬすむ|1448440|jmdict-eng-common
偸む|1448440|jmdict-eng-common
盗む|1448440|jmdict-eng-common
とうさく|1448450|jmdict-eng-common
盗作|1448450|jmdict-eng-common
とうぞく|1448470|jmdict-eng-common
盗賊|1448470|jmdict-eng-common
とうちょう|1448480|jmdict-eng-common
盗聴|1448480|jmdict-eng-common
とうなん|1448500|jmdict-eng-common
盗難|1448500|jmdict-eng-common
とうひん|1448530|jmdict-eng-common
盗品|1448530|jmdict-eng-common
とうよう|1448550|jmdict-eng-common
盗用|1448550|jmdict-eng-common
とうるい|1448560|jmdict-eng-common
盗塁|1448560|jmdict-eng-common
ゆ|1448580|jmdict-eng-common
湯|1448580|jmdict-eng-common
ゆげ|1448600|jmdict-eng-common
湯気|1448600|jmdict-eng-common
とうじ|1448620|jmdict-eng-common
湯治|1448620|jmdict-eng-common
ゆわかしき|1448680|jmdict-eng-common
湯沸かし器|1448680|jmdict-eng-common
湯沸かし機|1448680|jmdict-eng-common
湯沸し器|1448680|jmdict-eng-common
湯沸し機|1448680|jmdict-eng-common
湯沸器|1448680|jmdict-eng-common
とうだい|1448730|jmdict-eng-common
灯台|1448730|jmdict-eng-common
燈台|1448730|jmdict-eng-common
とうゆ|1448760|jmdict-eng-common
灯油|1448760|jmdict-eng-common
あたり|1448780|jmdict-eng-common
アタリ|1448780|jmdict-eng-common
中たり|1448780|jmdict-eng-common
中り|1448780|jmdict-eng-common
当たり|1448780|jmdict-eng-common
当り|1448780|jmdict-eng-common
魚信|1448780|jmdict-eng-common
あたりまえ|1448800|jmdict-eng-common
あたりめえ|1448800|jmdict-eng-common
あたりめー|1448800|jmdict-eng-common
あたり前|1448800|jmdict-eng-common
あったりめー|1448800|jmdict-eng-common
当たりめー|1448800|jmdict-eng-common
当たり前|1448800|jmdict-eng-common
当りまえ|1448800|jmdict-eng-common
当り前|1448800|jmdict-eng-common
あたる|1448810|jmdict-eng-common
中たる|1448810|jmdict-eng-common
中る|1448810|jmdict-eng-common
当たる|1448810|jmdict-eng-common
当る|1448810|jmdict-eng-common
あて|1448820|jmdict-eng-common
宛|1448820|jmdict-eng-common
宛て|1448820|jmdict-eng-common
当て|1448820|jmdict-eng-common
あてる|1448860|jmdict-eng-common
当てる|1448860|jmdict-eng-common
あてはまる|1448930|jmdict-eng-common
当てはまる|1448930|jmdict-eng-common
当て嵌まる|1448930|jmdict-eng-common
とうの|1448940|jmdict-eng-common
当の|1448940|jmdict-eng-common
とうき|1449000|jmdict-eng-common
当期|1449000|jmdict-eng-common
とうきょく|1449030|jmdict-eng-common
当局|1449030|jmdict-eng-common
とうじ|1449070|jmdict-eng-common
当事|1449070|jmdict-eng-common
とうじしゃ|1449080|jmdict-eng-common
当事者|1449080|jmdict-eng-common
とうじ|1449090|jmdict-eng-common
当時|1449090|jmdict-eng-common
とうしゃ|1449100|jmdict-eng-common
当社|1449100|jmdict-eng-common
とうしょ|1449110|jmdict-eng-common
当初|1449110|jmdict-eng-common
とうにん|1449120|jmdict-eng-common
当人|1449120|jmdict-eng-common
とうせん|1449180|jmdict-eng-common
当選|1449180|jmdict-eng-common
とうぜん|1449190|jmdict-eng-common
当前|1449190|jmdict-eng-common
当然|1449190|jmdict-eng-common
とうてん|1449200|jmdict-eng-common
当店|1449200|jmdict-eng-common
とうじつ|1449210|jmdict-eng-common
当日|1449210|jmdict-eng-common
とうばん|1449220|jmdict-eng-common
当番|1449220|jmdict-eng-common
とうぶん|1449230|jmdict-eng-common
当分|1449230|jmdict-eng-common
とうほう|1449240|jmdict-eng-common
当方|1449240|jmdict-eng-common
とうめん|1449250|jmdict-eng-common
当面|1449250|jmdict-eng-common
とうわく|1449290|jmdict-eng-common
当惑|1449290|jmdict-eng-common
ひとしい|1449330|jmdict-eng-common
均しい|1449330|jmdict-eng-common
斉しい|1449330|jmdict-eng-common
等しい|1449330|jmdict-eng-common
とうか|1449400|jmdict-eng-common
等価|1449400|jmdict-eng-common
とうきゅう|1449410|jmdict-eng-common
等級|1449410|jmdict-eng-common
とうしん|1449490|jmdict-eng-common
等身|1449490|jmdict-eng-common
とうぶん|1449510|jmdict-eng-common
等分|1449510|jmdict-eng-common
こたえ|1449530|jmdict-eng-common
報え|1449530|jmdict-eng-common
応え|1449530|jmdict-eng-common
答|1449530|jmdict-eng-common
答え|1449530|jmdict-eng-common
こたえる|1449540|jmdict-eng-common
答える|1449540|jmdict-eng-common
とうあん|1449550|jmdict-eng-common
答案|1449550|jmdict-eng-common
とうしん|1449560|jmdict-eng-common
答申|1449560|jmdict-eng-common
とうべん|1449570|jmdict-eng-common
答弁|1449570|jmdict-eng-common
答辯|1449570|jmdict-eng-common
つつ|1449590|jmdict-eng-common
筒|1449590|jmdict-eng-common
とう|1449610|jmdict-eng-common
糖|1449610|jmdict-eng-common
とうしつ|1449620|jmdict-eng-common
糖質|1449620|jmdict-eng-common
とうにょうびょう|1449640|jmdict-eng-common
糖尿病|1449640|jmdict-eng-common
とうぶん|1449650|jmdict-eng-common
糖分|1449650|jmdict-eng-common
とういつ|1449670|jmdict-eng-common
統一|1449670|jmdict-eng-common
とうかつ|1449680|jmdict-eng-common
統括|1449680|jmdict-eng-common
統轄|1449680|jmdict-eng-common
とうけい|1449710|jmdict-eng-common
統計|1449710|jmdict-eng-common
とうごう|1449760|jmdict-eng-common
統合|1449760|jmdict-eng-common
とうじ|1449790|jmdict-eng-common
とうち|1449790|jmdict-eng-common
統治|1449790|jmdict-eng-common
とうすい|1449810|jmdict-eng-common
統帥|1449810|jmdict-eng-common
とうせい|1449820|jmdict-eng-common
統制|1449820|jmdict-eng-common
とうたつ|1449860|jmdict-eng-common
到達|1449860|jmdict-eng-common
とうちゃく|1449870|jmdict-eng-common
到着|1449870|jmdict-eng-common
とうてい|1449880|jmdict-eng-common
到底|1449880|jmdict-eng-common
とうとう|1449890|jmdict-eng-common
到頭|1449890|jmdict-eng-common
とうらい|1449900|jmdict-eng-common
到来|1449900|jmdict-eng-common
ふじ|1449910|jmdict-eng-common
フジ|1449910|jmdict-eng-common
藤|1449910|jmdict-eng-common
とうぎ|1449960|jmdict-eng-common
討議|1449960|jmdict-eng-common
とうろん|1449980|jmdict-eng-common
討論|1449980|jmdict-eng-common
とうほん|1450020|jmdict-eng-common
謄本|1450020|jmdict-eng-common
まめ|1450030|jmdict-eng-common
マメ|1450030|jmdict-eng-common
荳|1450030|jmdict-eng-common
菽|1450030|jmdict-eng-common
豆|1450030|jmdict-eng-common
とうにゅう|1450060|jmdict-eng-common
豆乳|1450060|jmdict-eng-common
とうふ|1450070|jmdict-eng-common
豆冨|1450070|jmdict-eng-common
豆富|1450070|jmdict-eng-common
豆腐|1450070|jmdict-eng-common
ふまえる|1450110|jmdict-eng-common
踏まえる|1450110|jmdict-eng-common
ふみきる|1450190|jmdict-eng-common
踏み切る|1450190|jmdict-eng-common
踏切る|1450190|jmdict-eng-common
ふむ|1450270|jmdict-eng-common
履む|1450270|jmdict-eng-common
践む|1450270|jmdict-eng-common
踏む|1450270|jmdict-eng-common
ふんばる|1450280|jmdict-eng-common
踏んばる|1450280|jmdict-eng-common
踏ん張る|1450280|jmdict-eng-common
にがす|1450320|jmdict-eng-common
逃がす|1450320|jmdict-eng-common
にげる|1450330|jmdict-eng-common
迯げる|1450330|jmdict-eng-common
逃げる|1450330|jmdict-eng-common
遁げる|1450330|jmdict-eng-common
にげだす|1450390|jmdict-eng-common
にげ出す|1450390|jmdict-eng-common
逃げだす|1450390|jmdict-eng-common
逃げ出す|1450390|jmdict-eng-common
逃出す|1450390|jmdict-eng-common
のがす|1450430|jmdict-eng-common
逃す|1450430|jmdict-eng-common
遁す|1450430|jmdict-eng-common
のがれる|1450440|jmdict-eng-common
逃れる|1450440|jmdict-eng-common
遁れる|1450440|jmdict-eng-common
とうそう|1450450|jmdict-eng-common
逃走|1450450|jmdict-eng-common
とうひ|1450460|jmdict-eng-common
逃避|1450460|jmdict-eng-common
とうぼう|1450470|jmdict-eng-common
逃亡|1450470|jmdict-eng-common
すきとおる|1450510|jmdict-eng-common
透きとおる|1450510|jmdict-eng-common
透き徹る|1450510|jmdict-eng-common
透き通る|1450510|jmdict-eng-common
とうし|1450560|jmdict-eng-common
透視|1450560|jmdict-eng-common
とうめい|1450590|jmdict-eng-common
透明|1450590|jmdict-eng-common
とうき|1450610|jmdict-eng-common
陶器|1450610|jmdict-eng-common
とうげい|1450620|jmdict-eng-common
陶芸|1450620|jmdict-eng-common
とうこう|1450640|jmdict-eng-common
陶工|1450640|jmdict-eng-common
とうじき|1450660|jmdict-eng-common
陶磁器|1450660|jmdict-eng-common
とうすい|1450680|jmdict-eng-common
陶酔|1450680|jmdict-eng-common
とう|1450690|jmdict-eng-common
頭|1450690|jmdict-eng-common
とうかく|1450790|jmdict-eng-common
頭角|1450790|jmdict-eng-common
あたまきん|1450840|jmdict-eng-common
頭金|1450840|jmdict-eng-common
とうこつ|1450850|jmdict-eng-common
頭骨|1450850|jmdict-eng-common
とうどり|1450860|jmdict-eng-common
頭取|1450860|jmdict-eng-common
ずじょう|1450870|jmdict-eng-common
頭上|1450870|jmdict-eng-common
ずつう|1450890|jmdict-eng-common
頭痛|1450890|jmdict-eng-common
ずのう|1450900|jmdict-eng-common
頭脳|1450900|jmdict-eng-common
とうはつ|1450910|jmdict-eng-common
頭髪|1450910|jmdict-eng-common
とうぶ|1450930|jmdict-eng-common
頭部|1450930|jmdict-eng-common
かしらもじ|1450940|jmdict-eng-common
頭文字|1450940|jmdict-eng-common
とうき|1450970|jmdict-eng-common
騰貴|1450970|jmdict-eng-common
とうそう|1451020|jmdict-eng-common
斗争|1451020|jmdict-eng-common
闘争|1451020|jmdict-eng-common
鬪爭|1451020|jmdict-eng-common
はたらき|1451040|jmdict-eng-common
働き|1451040|jmdict-eng-common
はたらきかける|1451060|jmdict-eng-common
働きかける|1451060|jmdict-eng-common
働き掛ける|1451060|jmdict-eng-common
はたらきぐち|1451070|jmdict-eng-common
働き口|1451070|jmdict-eng-common
はたらきもの|1451080|jmdict-eng-common
働き者|1451080|jmdict-eng-common
はたらきざかり|1451110|jmdict-eng-common
働きざかり|1451110|jmdict-eng-common
働き盛り|1451110|jmdict-eng-common
はたらく|1451150|jmdict-eng-common
働く|1451150|jmdict-eng-common
どう|1451160|jmdict-eng-common
動|1451160|jmdict-eng-common
うごかす|1451170|jmdict-eng-common
動かす|1451170|jmdict-eng-common
うごき|1451180|jmdict-eng-common
動き|1451180|jmdict-eng-common
うごく|1451210|jmdict-eng-common
動く|1451210|jmdict-eng-common
どうじる|1451220|jmdict-eng-common
動じる|1451220|jmdict-eng-common
どういん|1451260|jmdict-eng-common
動員|1451260|jmdict-eng-common
どうが|1451290|jmdict-eng-common
動画|1451290|jmdict-eng-common
どうき|1451310|jmdict-eng-common
動機|1451310|jmdict-eng-common
どうぎ|1451320|jmdict-eng-common
動議|1451320|jmdict-eng-common
どうこう|1451330|jmdict-eng-common
動向|1451330|jmdict-eng-common
どうさ|1451350|jmdict-eng-common
動作|1451350|jmdict-eng-common
どうし|1451380|jmdict-eng-common
動詞|1451380|jmdict-eng-common
どうしょくぶつ|1451410|jmdict-eng-common
動植物|1451410|jmdict-eng-common
どうたい|1451430|jmdict-eng-common
動態|1451430|jmdict-eng-common
どうぶつ|1451470|jmdict-eng-common
動物|1451470|jmdict-eng-common
どうぶつえん|1451490|jmdict-eng-common
動物園|1451490|jmdict-eng-common
どうみゃく|1451580|jmdict-eng-common
動脈|1451580|jmdict-eng-common
どうみゃくこうか|1451600|jmdict-eng-common
